petition_id,county,year,title,title_date,reference,ll_img,head,id
242,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/265/15,,"Thomas Hulme of Kingsley, labourer. Q/SR/265/15 (1649)",155253.xml
243,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/265/16,,Thomas Chesterton. Q/SR/265/16 (1649),155253.xml
244,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/265/20,,"Joane Turner of Wolstanton, spinster. Q/SR/265/20 (1649)",155253.xml
245,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/265/13,,Alice Davies of Woolverhampton. Q/SR/265/13 (1649),155253.xml
246,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/266/3,,"Thomas Higinbothom of the parish of Womborne, couper. Q/SR/266/3 (1649)",155253.xml
247,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/266/4,,Richard Hodgson of Loxley. Q/SR/266/4 (1649),155253.xml
248,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/266/7,,The inhabitants of the parish of Pagets Bromley. Q/SR/266/7 (1649),155253.xml
249,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/266/11,,The inhabitants of Aston. Q/SR/266/11 (1649),155253.xml
250,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/266/12,,"Stephen Aldridge and Edward Ammerton, soldiers. Q/SR/266/12 (1649)",155253.xml
251,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/266/13,,"Richard Wright of Newborough and Hoar Cross, constable. Q/SR/266/13 (1649)",155253.xml
252,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/266/14,,The inhabitants of Mucklestone. Q/SR/266/14 (1649),155253.xml
253,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/266/16,,Darnygoulde Bycar. Q/SR/266/16 (1649),155253.xml
254,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/267/3,,Richard Momford of Aston. Q/SR/267/3 (1649),155253.xml
255,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/267/5,,The inhabitants of Eccleshall. Q/SR/267/5 (1649),155253.xml
256,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/267/7,,Richard Walthow of Eccleshall. Q/SR/267/7 (1649),155253.xml
257,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/267/8,,"Thomas Coton, constable of Kibleston. Q/SR/267/8 (1649)",155253.xml
258,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/267/9,,"Edward Goldsmith, a Sheriff's Officer. Q/SR/267/9 (1649)",155253.xml
259,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/267/14,,"William Bebe of Abbots Bromley, minister. Q/SR/267/14 (1649)",155253.xml
260,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/267/16,,"Samuel Johnston and William Eire, constables of Leek. Q/SR/267/16 (1649)",155253.xml
261,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/267/19,,"Elinor Bromwich, wife of Thomas Bromwich. Q/SR/267/19 (1649)",155253.xml
262,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/267/21,,"Anne Wilkes of Bilston, widow. Q/SR/267/21 (1649)",155253.xml
263,Staffordshire,1649,Staffordshire Quarter Sessions: 1649,1649,Q/SR/267/22,,John Banage of Gnosall. Q/SR/267/22 (1649),155253.xml
264,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/305/27,,"Richard Lee of Stafford, maimed soldier. Q/SR/305/27 (1659)",155254.xml
265,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/305/28,,William Stevenson. Q/SR/305/28 (1659),155254.xml
266,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/305/29,,Richard Pepper. Q/SR/305/29 (1659),155254.xml
267,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/305/31,,Arthur Browne of Tetnall. Q/SR/305/31 (1659),155254.xml
268,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/305/32,,William Forden of Hampstall Ridware. Q/SR/305/32 (1659),155254.xml
269,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/305/33,,"Thomas Wall of Wolverhampton, malster. Q/SR/305/33 (1659)",155254.xml
270,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/306/33,,John Lea of Fosbrook in the parish of Dillron. Q/SR/306/33 (1659),155254.xml
271,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/306/34,,"Thomas Crompton, on behalf of Thomas Rathbone. Q/SR/306/34 (1659)",155254.xml
272,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/306/35,,"Thomas Smith and others, on behalf of Thomas Rathbone of Knutton, labourer. Q/SR/306/35 (1659)",155254.xml
273,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/306/36,,"Inhabitants of the parish of Keele, in support of Henry Parker. Q/SR/306/36 (1659)",155254.xml
274,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/306/37,,"John Hawkyns, William Henakyns and others of Wilhenhall. Q/SR/306/37 (1659)",155254.xml
275,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/306/43,,Ellen Greene of Fawde widow. Q/SR/306/43 (1659),155254.xml
276,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/307/29,,Thomas Hand and Richard Nickline. Q/SR/307/29 (1659),155254.xml
277,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/307/33,,William B. on behalf of Anne Jeoffries. Q/SR/307/33 (1659),155254.xml
278,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/307/35,,Robert Bayley. Q/SR/307/35 (1659),155254.xml
279,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/307/37,,"Alice Wallker widow, prisoner in Stafford gaol. Q/SR/307/37 (1659)",155254.xml
280,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/307/43,,"Margret Davies, wife of Thomas Davies of Gnosall. Q/SR/307/43 (1659)",155254.xml
281,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/307/44,,William Stevenson. Q/SR/307/44 (1659),155254.xml
282,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/307/45,,John Ambey of the parish of Dillerne. Q/SR/307/45 (1659),155254.xml
283,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/307/47,,"Peter Serjeant of Wybaston, carpenter. Q/SR/307/47 (1659)",155254.xml
284,Staffordshire,1659,Staffordshire Quarter Sessions: 1659,1659,Q/SR/308/15,,"John Flint of Garshall, yeoman and constable. Q/SR/308/15 (1659)",155254.xml
285,Staffordshire,1669,Staffordshire Quarter Sessions: 1669,1669,Q/SR/345/2,,"Thomas Wilbraham and others, on behalf of John Turner of Bentley. Q/SR/345/2 (1669)",155255.xml
286,Staffordshire,1679,Staffordshire Quarter Sessions: 1679,1679,Q/SR/379/10,,"Thomas Swinnerton of Butterton, head constable of the north part of Pirehill hundred. Q/SR/379/10 (1679)",155256.xml
287,Staffordshire,1689,Staffordshire Quarter Sessions: 1689,1689,Q/SR/406/7,,Mistris Mary Phillips widow of Mr Ralph Phillips minister in Tixhall. Q/SR/406/7 (1689),155257.xml
289,Staffordshire,1699,Staffordshire Quarter Sessions: 1699,1699,Q/SR/440/5,,The poor prisoners in the county gaol. Q/SR/440/5 (1699),155258.xml
288,Staffordshire,1700,Staffordshire Quarter Sessions: 1699,1700,Q/SR/437/12,,The poor prisoners in the county gaol for debt. Q/SR/437/12 (1700),155258.xml
290,Staffordshire,1709,Staffordshire Quarter Sessions: 1709,1709,Q/SR/474 a/6,,"William Robinson and others, sufferers by fire in the parish of Rugeley. Q/SR/474 a/6 (1709)",155259.xml
291,Staffordshire,1729,Staffordshire Quarter Sessions: 1729,1729,Q/SBe/6/32,,"John Matthas in the county prison, late of Abbuts Bromly. Q/SBe/6/32 (1729)",155260.xml
292,Staffordshire,1729,Staffordshire Quarter Sessions: 1729,1729,Q/SBe/6/33a,,"William Cartwright in the county prison, late of Wolverhampton. Q/SBe/6/33a (1729)",155260.xml
293,Staffordshire,1749,Staffordshire Quarter Sessions: 1749,1749,Q/SBe/39/4,,"Joseph Crump, a prisoner in Stafford county gaol. Q/SBe/39/4 (1749)",155261.xml
294,Staffordshire,1769,Staffordshire Quarter Sessions: 1769,1769,Q/SB 1769 E/93,,Four Presbyterians. Q/SB 1769 E/93 (1769),155262.xml
295,Staffordshire,1769,Staffordshire Quarter Sessions: 1769,1769,Q/SB 1769 T/87,,"Ann Clark of Lichfield, milliner, a prisoner in the county gaol. Q/SB 1769 T/87 (1769)",155262.xml
296,Staffordshire,1769,Staffordshire Quarter Sessions: 1769,1769,Q/SB 1769 T/88,,"Amos Thomas of Tedgley Hay, warrener and farmer, a prisoner in the county gaol. Q/SB 1769 T/88 (1769)",155262.xml
297,Staffordshire,1769,Staffordshire Quarter Sessions: 1769,1769,Q/SB 1769 T/89,,"Richard Turnoch of Burweston, husbandman, a prisoner in the county gaol. Q/SB 1769 T/89 (1769)",155262.xml
298,Staffordshire,1769,Staffordshire Quarter Sessions: 1769,1769,Q/SB 1769 T/90,,"Joseph Hiles of Weeford, miller, a prisoner in the county gaol. Q/SB 1769 T/90 (1769)",155262.xml
299,Staffordshire,1769,Staffordshire Quarter Sessions: 1769,1769,Q/SB 1769 T/91,,"Joseph Brocklehurst of Alstonfield, petty chapman and hawker, a prisoner in the county gaol. Q/SB 1769 T/91 (1769)",155262.xml
300,Staffordshire,1769,Staffordshire Quarter Sessions: 1769,1769,Q/SB 1769 T/92,,"Thomas Astbury of Newcastle under Lyme, a prisoner in the county gaol. Q/SB 1769 T/92 (1769)",155262.xml
301,Staffordshire,1769,Staffordshire Quarter Sessions: 1769,1769,Q/SB 1769 T/93,,"James Gill of Stourbridge, a prisoner in the county gaol. Q/SB 1769 T/93 (1769)",155262.xml
302,Staffordshire,1769,Staffordshire Quarter Sessions: 1769,1769,Q/SB 1769 T/94,,"Ralph Cockson of Tutbury, wheelwright, a prisoner in the county gaol. Q/SB 1769 T/94 (1769)",155262.xml
303,Staffordshire,1769,Staffordshire Quarter Sessions: 1769,1769,Q/SB 1769 T/95,,"John Smith of Hollinsclough, cordwainer. Q/SB 1769 T/95 (1769)",155262.xml
304,Staffordshire,1769,Staffordshire Quarter Sessions: 1769,1769,Q/SB 1769 T/96,,"William Belfield of Alstone field, petty chapman and hawker, a prisoner in the county gaol. Q/SB 1769 T/96 (1769)",155262.xml
305,Staffordshire,1769,Staffordshire Quarter Sessions: 1769,1769,Q/SB 1769 T/97,,"John Sidall of Wombourne, webster. Q/SB 1769 T/97 (1769)",155262.xml
306,Staffordshire,1769,Staffordshire Quarter Sessions: 1769,1769,Q/SB 1769 T/98,,"Thomas Finney of Trentham, taylor, a prisoner in the county gaol. Q/SB 1769 T/98 (1769)",155262.xml
307,Staffordshire,1769,Staffordshire Quarter Sessions: 1769,1769,Q/SB 1769 T/99,,"Joseph Turley of Sedgley, whitesmith. Q/SB 1769 T/99 (1769)",155262.xml
308,Staffordshire,1769,Staffordshire Quarter Sessions: 1769,1769,Q/SB 1769 T/100,,"George Haslewood of Walsall, tallow chandler. Q/SB 1769 T/100 (1769)",155262.xml
309,Staffordshire,1769,Staffordshire Quarter Sessions: 1769,1769,Q/SB 1769 T/101,,"James Foden of Waterfall, tailor. Q/SB 1769 T/101 (1769)",155262.xml
310,Staffordshire,1769,Staffordshire Quarter Sessions: 1769,1769,Q/SB 1769 T/102,,"Richard Powell of Tettenhall, blacksmith. Q/SB 1769 T/102 (1769)",155262.xml
311,Staffordshire,1769,Staffordshire Quarter Sessions: 1769,1769,Q/SB 1769 T/103,,"Sampson Stubbes of Butterton, butcher, a prisoner in the county gaol. Q/SB 1769 T/103 (1769)",155262.xml
312,Staffordshire,1769,Staffordshire Quarter Sessions: 1769,1769,Q/SB 1769 M/55,,"Thomas Manley, late a prisoner in the county gaol. Q/SB 1769 M/55 (1769)",155262.xml
313,Staffordshire,1779,Staffordshire Quarter Sessions: 1779,1779,Q/SB 1779 M/180,,Protestant dissenters. Q/SB 1779 M/180 (1779),155263.xml
314,Staffordshire,1779,Staffordshire Quarter Sessions: 1779,1779,Q/SB 1779 M/162,,Protestant dissenters. Q/SB 1779 M/162 (1779),155263.xml
315,Staffordshire,1789,Staffordshire Quarter Sessions: 1789,1789,Q/SB 1789 A/12,,Protestant dissenters. Q/SB 1789 A/12 (1789),155264.xml
316,Staffordshire,1789,Staffordshire Quarter Sessions: 1789,1789,Q/SB 1789 A/15,,William Beto and other inhabitants of the town of Wolverhampton. Q/SB 1789 A/15 (1789),155264.xml
317,Staffordshire,1789,Staffordshire Quarter Sessions: 1789,1789,Q/SB 1789 E/85,,"Henry New, a prisoner in Stafford gaol. Q/SB 1789 E/85 (1789)",155264.xml
318,Staffordshire,1789,Staffordshire Quarter Sessions: 1789,1789,Q/SB 1789 T/99,,Protestant dissenters. Q/SB 1789 T/99 (1789),155264.xml
319,Staffordshire,1789,Staffordshire Quarter Sessions: 1789,1789,Q/SB 1789 T/104,,"Robert Deakin of Fair Oak, farmer. Q/SB 1789 T/104 (1789)",155264.xml
320,Staffordshire,1789,Staffordshire Quarter Sessions: 1789,1789,Q/SB 1789 T/97,,Samuel Stanton. Q/SB 1789 T/97 (1789),155264.xml
321,Staffordshire,1789,Staffordshire Quarter Sessions: 1789,1789,Q/SB 1789 T/109,,"John Ravenscroft of Ashley, chairmaker. Q/SB 1789 T/109 (1789)",155264.xml
322,Staffordshire,1789,Staffordshire Quarter Sessions: 1789,1789,Q/SB 1789 T/110,,"John Ravenscroft of Ashley, chairmaker. Q/SB 1789 T/110 (1789)",155264.xml
323,Staffordshire,1789,Staffordshire Quarter Sessions: 1789,1789,Q/SB 1789 M/149,,The chapel wardens of Warslow. Q/SB 1789 M/149 (1789),155264.xml
324,Staffordshire,1799,Staffordshire Quarter Sessions: 1799,1799,Q/SB 1799 T/65,,Protestant dissenters. Q/SB 1799 T/65 (1799),155265.xml
325,Staffordshire,1799,Staffordshire Quarter Sessions: 1799,1799,Q/SB 1799 T/72,,The inhabitants of the parish of Adbaston. Q/SB 1799 T/72 (1799),155265.xml
326,Staffordshire,1799,Staffordshire Quarter Sessions: 1799,1799,Q/SB 1799 M/108,,"William Chrees, Benjamin Pountney and others. Q/SB 1799 M/108 (1799)",155265.xml
327,Staffordshire,1799,Staffordshire Quarter Sessions: 1799,1799,Q/SB 1799 M/110,,Peter Harding. Q/SB 1799 M/110 (1799),155265.xml
328,Staffordshire,1799,Staffordshire Quarter Sessions: 1799,1799,Q/SB 1799 M/111,,Protestant dissenters. Q/SB 1799 M/111 (1799),155265.xml
329,Staffordshire,1799,Staffordshire Quarter Sessions: 1799,1799,Q/SB 1799 M/112,,George Ridgway of Hanley. Q/SB 1799 M/112 (1799),155265.xml
330,Staffordshire,1799,Staffordshire Quarter Sessions: 1799,1799,Q/SB 1799 M/113,,George Ridgway of Hanley. Q/SB 1799 M/113 (1799),155265.xml
331,Staffordshire,1799,Staffordshire Quarter Sessions: 1799,1799,Q/SB 1799 M/114,,George Ridgway of Hanley. Q/SB 1799 M/114 (1799),155265.xml
332,Staffordshire,1799,Staffordshire Quarter Sessions: 1799,1799,Q/SB 1799 M/115,,George Ridgway of Hanley. Q/SB 1799 M/115 (1799),155265.xml
333,Staffordshire,1799,Staffordshire Quarter Sessions: 1799,1799,Q/SB 1799 M/116d,,The minister and inhabitants of the chapelry of Longnor. Q/SB 1799 M/116d (1799),155265.xml
334,Westminster,1620,Westminster Quarter Sessions: 1620s,1620,WJ/SR/NS/002/144,,Anne Jackson alias Dobinson. WJ/SR/NS/002/144 (1620),155269.xml
335,Westminster,1620,Westminster Quarter Sessions: 1620s,1620,WJ/SR/NS/002/145,,Elizabeth Sandes. WJ/SR/NS/002/145 (1620),155269.xml
336,Westminster,1620,Westminster Quarter Sessions: 1620s,1620,WJ/SR/NS/002/148,,John Trencher. WJ/SR/NS/002/148 (1620),155269.xml
337,Westminster,1620,Westminster Quarter Sessions: 1620s,1620,WJ/SR/NS/002/153,,George Martyn. WJ/SR/NS/002/153 (1620),155269.xml
338,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/001,,"Ann ap Thomas, a poor servant. WJ/SR/NS/002B/001 ([1620-1640])",155268.xml
339,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/002,,Henry Pettingall. WJ/SR/NS/002B/002 ([1620-1640]),155268.xml
340,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/003,,"John Joanes, a very poor man. WJ/SR/NS/002B/003 ([1620-1640])",155268.xml
341,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/004,,Thomas Carter. WJ/SR/NS/002B/004 ([1620-1640]),155268.xml
342,Westminster,1620-1628,Westminster Quarter Sessions: 1620s,1620-1628,WJ/SR/NS/002B/005,,Mary Etherington. WJ/SR/NS/002B/005 (1620-1628),155269.xml
343,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/006,,"Alice Whitmore, widow. WJ/SR/NS/002B/006 ([1620-1640])",155268.xml
344,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/007,,Joane Clarke. WJ/SR/NS/002B/007 ([1620-1640]),155268.xml
345,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/008,,"Ann Ayliffe, servant. WJ/SR/NS/002B/008 ([1620-1640])",155268.xml
346,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/009,,"William [...], a poor prisoner in the Gatehouse. WJ/SR/NS/002B/009 ([1620-1640])",155268.xml
347,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/010,,Anne Cage. WJ/SR/NS/002B/010 ([1620-1640]),155268.xml
348,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/011,,Elenor Hughes. WJ/SR/NS/002B/011 ([1620-1640]),155268.xml
349,Westminster,1636-1640,Westminster Quarter Sessions: [1620-1640],1636-1640,WJ/SR/NS/002B/012,,"Bridgett Buttler, wife of William Butler. WJ/SR/NS/002B/012 (1636-1640)",155268.xml
350,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/013,,"John Loade, Symon Lawrance, Thomas Gould and others of the Rayn'd deere yard in St Clement Danes. WJ/SR/NS/002B/013 ([1620-1640])",155268.xml
351,Westminster,1636-1640,Westminster Quarter Sessions: [1620-1640],1636-1640,WJ/SR/NS/002B/014,,Robert Wright and Lettice his wife. WJ/SR/NS/002B/014 (1636-1640),155268.xml
352,Westminster,1636-1640,Westminster Quarter Sessions: [1620-1640],1636-1640,WJ/SR/NS/002B/015,,"Richard Fletchware and Ann Waters, prisoners in the house of correction. WJ/SR/NS/002B/015 (1636-1640)",155268.xml
353,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/016,,Winifrid Harris. WJ/SR/NS/002B/016 ([1620-1640]),155268.xml
354,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/017,,Joane West and Mary West. WJ/SR/NS/002B/017 ([1620-1640]),155268.xml
355,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/018,,John Tranter. WJ/SR/NS/002B/018 ([1620-1640]),155268.xml
356,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/019,,"William Feann and William Busby, two poor servants. WJ/SR/NS/002B/019 ([1620-1640])",155268.xml
357,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/020,,George Allen. WJ/SR/NS/002B/020 ([1620-1640]),155268.xml
358,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/021,,"Suzan Hurst, a distressed prisoner in the Gatehouse. WJ/SR/NS/002B/021 ([1620-1640])",155268.xml
359,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/022,,John Griffith. WJ/SR/NS/002B/022 ([1620-1640]),155268.xml
360,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/023,,Thomas Brickert of St Martin in the Fields. WJ/SR/NS/002B/023 ([1620-1640]),155268.xml
361,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/024,,"Richard Bucknell, prisoner in the Gatehouse. WJ/SR/NS/002B/024 ([1620-1640])",155268.xml
362,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/025,,John Dikes. WJ/SR/NS/002B/025 ([1620-1640]),155268.xml
363,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/026,,"Richard Johnson, a poor prisoner in the Gatehouse. WJ/SR/NS/002B/026 ([1620-1640])",155268.xml
364,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/027,,Arthur Davies. WJ/SR/NS/002B/027 ([1620-1640]),155268.xml
365,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/028,,"Alice Kellam, wife of Richard Kellam. WJ/SR/NS/002B/028 ([1620-1640])",155268.xml
366,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/029,,Ellin Kelly. WJ/SR/NS/002B/029 ([1620-1640]),155268.xml
367,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/030,,Edward Smyth. WJ/SR/NS/002B/030 ([1620-1640]),155268.xml
368,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/031,,"Ellen Hewes, wife of Hugh Hewes. WJ/SR/NS/002B/031 ([1620-1640])",155268.xml
369,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/032,,"Richard Beck, prisoner in the Gatehouse. WJ/SR/NS/002B/032 ([1620-1640])",155268.xml
370,Westminster,[1620-1640],Westminster Quarter Sessions: [1620-1640],[1620-1640],WJ/SR/NS/002B/033,,Leonard Braford. WJ/SR/NS/002B/033 ([1620-1640]),155268.xml
